t_s,alt_m,downrange_km,V_mps,gamma_deg,q_Pa,Qdot_Wm2,sigma_deg,Mach,lat_deg,lon_deg
117.10000000000001,13318.258208095562,488.20257799749453,2582.808727138888,-5.343322539227988,20095.520561713147,233352.77947155005,68.26153920847952,11.545674619788127,-13.057487014534464,-176.50813522463574
117.2,13294.280865752604,488.4513991529059,2577.172736081645,-5.3217233274428715,20051.180920293205,232002.99118739876,68.26153920847952,11.520479768360552,-13.053319937700406,-176.50697813706287
117.30000000000001,13270.452412589919,488.6996217613914,2571.54915695212,-5.300151429895588,20006.672518351086,230659.49562238896,68.26153920847952,11.495340409592076,-13.049163019234596,-176.50581884794866
117.4,13246.772192250472,488.9472469050613,2565.9380370341405,-5.278607201250528,19961.999260525332,229322.3017880746,68.26153920847952,11.470256754781964,-13.045016240377599,-176.50465737411366
117.5,13223.239548527636,489.1942756731412,2560.339422514541,-5.257090993668442,19917.16502545502,227991.4178919571,68.26153920847952,11.445229010325999,-13.04087958225092,-176.50349373234627
117.60000000000001,13199.853825404774,489.4407091618788,2554.753358490534,-5.235603156800478,19872.173665496302,226666.85134898746,68.26153920847952,11.420257377749428,-13.036753025858973,-176.5023279394019
117.7,13176.614367092494,489.6865484744034,2549.1798889771553,-5.214144037782627,19827.029006453125,225348.60879307022,68.26153920847952,11.395342053740261,-13.032636552091054,-176.50116001200195
117.80000000000001,13153.520518066362,489.9317947206275,2543.619056914786,-5.192713981230552,19781.7348473169,224036.69608853542,68.26153920847952,11.370483230182879,-13.028530141723298,-176.49998996683306
117.9,13130.571623104159,490.17644901712026,2538.070904176747,-5.171313329234809,19736.29496001676,222731.11834158667,68.26153920847952,11.345681094192004,-13.024433775420635,-176.49881782054607
118.0,13107.767027323134,490.42051248700994,2532.5354715769595,-5.149942421356454,19690.713089179488,221431.8799117164,68.26153920847952,11.320935828146936,-13.020347433738722,-176.4976435897554
118.10000000000001,13085.106076214928,490.6639862598536,2527.012798877676,-5.128601594623032,19644.992951902972,220138.98442310767,68.26153920847952,11.296247609726112,-13.016271097125887,-176.49646729103796
118.2,13062.588115682825,490.9068714715479,2521.50292479727,-5.107291183524945,19599.138237535004,218852.43477597515,68.26153920847952,11.271616611941942,-13.012204745925048,-176.4952889409325
118.30000000000001,13040.212492075749,491.149169264186,2516.005887018091,-5.0860115200121765,19553.15260746705,217572.23315789516,68.26153920847952,11.247043003175907,-13.008148360375621,-176.49410855593874
118.4,13017.978552224115,491.3908807859674,2510.52172219437,-5.064762933491408,19507.039694933857,216298.3810550728,68.26153920847952,11.222526947213918,-13.004101920615435,-176.4929261525165
118.5,12995.88564347336,491.63200719108397,2505.050465960186,-5.043545750823471,19460.803104826202,215030.8792635845,68.26153920847952,11.198068603281916,-13.00006540668262,-176.49174174708503
118.60000000000001,12973.933113718405,491.8725496396047,2499.5921529374837,-5.022360296321179,19414.446413510886,213769.727900561,68.26153920847952,11.173668126081724,-12.996038798517487,-176.49055535602213
118.7,12952.120311437175,492.11250929738065,2494.1468167441344,-5.001206891747493,19367.973168661065,212514.92641532503,68.26153920847952,11.14932566582708,-12.992022075964416,-176.48936699566352
118.80000000000001,12930.446585723199,492.3518873358939,2488.714490002053,-4.980085856314055,19321.386889096946,211266.47360048478,68.26153920847952,11.12504136827992,-12.988015218773702,-176.48817668230197
118.9,12908.911286318209,492.5906849322184,2483.2952043453497,-4.958997506680044,19274.691064634862,210024.36760296655,68.26153920847952,11.100815374786825,-12.984018206603421,-176.4869844321866
119.0,12887.513763644733,492.8289032688354,2477.8889904285293,-4.937942156951389,19227.88915594484,208788.60593498874,68.26153920847952,11.076647822315667,-12.980031019021263,-176.48579026152225
119.10000000000001,12866.253368836828,493.0665435335901,2472.495877934726,-4.916920118680302,19180.98459441955,207559.18548498963,68.26153920847952,11.052538843492437,-12.97605363550637,-176.4845941864687
119.2,12845.129453771748,493.3036069195417,2467.115895583976,-4.895931700865152,19133.98078204983,206336.10252848154,68.26153920847952,11.028488566638211,-12.972086035451152,-176.48339622313998
119.30000000000001,12824.141371101141,493.540094624879,2461.7490711415217,-4.874977209950652,19086.881091308973,205119.35273884283,68.26153920847952,11.004497115806275,-12.968128198163098,-176.48219638760364
119.4,12803.288474280853,493.7760078528073,2456.39543142615,-4.854056949828372,19039.68886504727,203908.9311980526,68.26153920847952,10.980564610819416,-12.964180102866576,-176.48099469588027
119.5,12782.570117600728,494.0113478114578,2451.0550023185574,-4.833171221837573,18992.407416394304,202704.83240735476,68.26153920847952,10.956691167307294,-12.960241728704613,-176.47979116394274
119.60000000000001,12761.985656213947,494.2461157137566,2445.7278087697423,-4.812320324766335,18945.04002866963,201507.05029785327,68.26153920847952,10.932876896743974,-12.956313054740674,-176.47858580771543
119.7,12741.534446165897,494.4803127773367,2440.4138748094206,-4.791504554853008,18897.58995530171,200315.57824103642,68.26153920847952,10.909121906485543,-12.95239405996043,-176.4773786430739
119.80000000000001,12721.215844423044,494.7139402244424,2435.113223554464,-4.7707242057879435,18850.06041975414,199130.40905922392,68.26153920847952,10.885426299807834,-12.948484723273493,-176.47616968584404
119.9,12701.029208900873,494.9469992818133,2429.8258772173576,-4.74997956871555,18802.45461546073,197951.5350359449,68.26153920847952,10.861790175944225,-12.944585023515183,-176.47495895180157
120.0,12680.97389849089,495.17949118059425,2424.5518571146745,-4.729270932236607,18754.77570576921,196778.94792624377,68.26153920847952,10.838213630123533,-12.940694939448225,-176.47374645667145
120.10000000000001,12661.049273088574,495.4114171562274,2419.291183675565,-4.708598582410892,18707.02682389026,195612.63896689602,68.26153920847952,10.814696753607967,-12.936814449764485,-176.47253221612726
120.2,12641.254693619907,495.6427784483431,2414.043876450261,-4.687962802760072,18659.211072855735,194452.59888655329,68.26153920847952,10.791239633731124,-12.932943533086668,-176.4713162457908
120.30000000000001,12621.589522067457,495.8735763006988,2408.809954118588,-4.667363874270887,18611.33152548435,193298.817915809,68.26153920847952,10.767842353936063,-12.929082167970007,-176.47009856123134
120.4,12602.053121495992,496.10381196101804,2403.589434498489,-4.646802075398584,18563.391224354706,192151.28579718134,68.26153920847952,10.744504993813404,-12.925230332903942,-176.46887917796522
120.5,12582.644856079016,496.3334866809518,2398.3823345545525,-4.626277682070646,18515.393181783085,191009.99179500106,68.26153920847952,10.721227629139443,-12.921388006313792,-176.4676581114553
120.60000000000001,12563.364091122989,496.56260171595403,2393.1886704065473,-4.605790967690758,18467.340379811525,189874.92470523226,68.26153920847952,10.698010331914308,-12.9175551665624,-176.46643537711046
120.7,12544.210193091072,496.79115832518346,2388.0084573379595,-4.585342203143048,18419.235770202762,188746.07286520692,68.26153920847952,10.674853170400123,-12.913731791951777,-176.46521099028502
120.80000000000001,12525.182529629208,497.0191577714036,2382.8417098045297,-4.564931656796575,18371.08227443733,187623.42416324918,68.26153920847952,10.651756209159176,-12.90991786072474,-176.46398496627845
120.9,12506.280469588004,497.24660132092407,2377.688441442789,-4.544559594510067,18322.882783723475,186506.96604824398,68.26153920847952,10.628719509092067,-12.90611335106651,-176.46275732033465
121.0,12487.503383047413,497.4734902434492,2372.5486650785942,-4.524226279636902,18274.640159008286,185396.68553909007,68.26153920847952,10.60574312747587,-12.902318241106334,-176.46152806764175
121.10000000000001,12468.850641339086,497.6998258120322,2367.4223927356566,-4.503931973030325,18226.357230998237,184292.56923407866,68.26153920847952,10.582827118002257,-12.898532508919063,-176.46029722333148
121.2,12450.321617069189,497.92560930295906,2362.309635644064,-4.4836769330489155,18178.036800184505,183194.6033201751,68.26153920847952,10.559971530815591,-12.894756132526727,-176.4590648024788
121.30000000000001,12431.915684139356,498.15084199565916,2357.210404248797,-4.4634614155622625,18129.68163687671,182102.77358221996,68.26153920847952,10.537176412551,-12.890989089900115,-176.45783082010146
121.4,12413.632217769977,498.3755251726199,2352.1247082182326,-4.443285673956884,18081.294481238092,181017.0654120164,68.26153920847952,10.514441806372384,-12.887231358960307,-176.45659529115966
121.5,12395.470594520215,498.599660119301,2347.052556452638,-4.423149959142361,18032.87804333118,179937.46381734763,68.26153920847952,10.491767752010393,-12.883482917580228,-176.45535823055553
121.60000000000001,12377.430192309897,498.82324812401856,2341.993957092651,-4.403054519557683,17984.4350031654,178863.95343088245,68.26153920847952,10.469154285800327,-12.879743743586163,-176.45411965313286
121.7,12359.510390439536,499.0462904778832,2336.948917527745,-4.382999601177821,17935.968010752593,177796.51851899864,68.26153920847952,10.446601440719983,-12.876013814759274,-176.45287957367665
121.80000000000001,12341.710569609422,499.2687884747232,2331.9174444046803,-4.36298544752049,17887.479686168852,176735.14299051618,68.26153920847952,10.424109246427424,-12.872293108837102,-176.45163800691273
121.9,12324.030111941509,499.49074341093313,2326.899543635934,-4.343012299653129,17838.972619616397,175679.8104053094,68.26153920847952,10.40167772929868,-12.868581603515043,-176.4503949675075
122.0,12306.468400996644,499.71215658547425,2321.895220408114,-4.323080396200075,17790.449371497572,174630.503982858,68.26153920847952,10.379306912465339,-12.864879276447828,-176.44915047006748
122.10000000000001,12289.024821794592,499.93302929971105,2316.9044791903484,-4.303189973349931,17741.912472488682,173587.20661067663,68.26153920847952,10.356996815852066,-12.861186105250981,-176.44790452913907
122.2,12271.698760832194,500.15336285738414,2311.927323742659,-4.283341264863129,17693.36442362113,172549.9008526603,68.26153920847952,10.334747456214027,-12.857502067502265,-176.44665715920817
122.30000000000001,12254.489606101532,500.3731585644828,2306.963757124306,-4.263534502079673,17644.807696366734,171518.56895732947,68.26153920847952,10.312558847174186,-12.853827140743112,-176.44540837469987
